Date,City,Temperature_C,Humidity_%,Wind_Speed_km_h,Precipitation_mm,Condition
2025-09-24,New York,19.5,83,19.5,4.96,Sunny
2025-09-24,Tokyo,21.5,65,23.0,4.85,Foggy
2025-09-24,Paris,24.8,84,36.1,4.22,Partly Cloudy
2025-09-24,Sydney,16.8,70,7.8,3.47,Foggy
2025-09-24,Toronto,9.4,87,37.5,4.54,Stormy
2025-09-24,Berlin,38.2,22,0.0,0.61,Foggy
2025-09-24,Mumbai,39.5,76,7.9,0.0,Rainy
2025-09-24,Singapore,7.1,80,21.6,2.96,Windy
2025-09-25,Riyadh,15.1,50,36.4,1.16,Cloudy
2025-09-25,Jeddah,10.4,64,3.6,2.95,Foggy
2025-09-25,Dammam,43.0,47,8.9,1.82,Rainy
2025-09-25,Dubai,39.9,86,6.9,0.0,Cloudy
2025-09-25,Doha,22.7,39,24.6,1.16,Stormy
2025-09-25,Cairo,13.9,63,5.0,2.17,Sunny
2025-09-25,London,32.2,32,20.2,0.73,Partly Cloudy
2025-09-25,New York,29.4,42,7.3,0.73,Windy
2025-09-25,Tokyo,30.0,36,11.5,3.08,Rainy
2025-09-25,Paris,32.6,39,37.4,2.95,Cloudy
2025-09-25,Sydney,14.6,65,7.8,0.08,Foggy
2025-09-25,Toronto,33.3,55,14.1,0.0,Partly Cloudy
2025-09-25,Berlin,40.4,50,19.3,0.0,Rainy
2025-09-25,Mumbai,11.5,95,13.3,6.32,Windy
2025-09-25,Singapore,36.5,34,8.1,4.05,Foggy
2025-09-26,Riyadh,26.3,32,35.9,0.0,Stormy
2025-09-26,Jeddah,32.6,76,13.1,0.0,Sunny
2025-09-26,Dammam,9.0,64,11.8,3.57,Sunny
2025-09-26,Dubai,44.9,37,39.8,2.75,Cloudy
2025-09-26,Doha,36.8,42,36.8,5.14,Rainy
2025-09-26,Cairo,21.1,23,13.5,4.01,Partly Cloudy
2025-09-26,London,10.0,21,36.5,0.0,Sunny
2025-09-26,New York,23.0,92,8.8,1.24,Stormy
2025-09-26,Tokyo,22.0,55,2.5,6.61,Partly Cloudy
2025-09-26,Paris,40.7,48,16.8,10.75,Partly Cloudy
2025-09-26,Sydney,30.9,87,3.5,7.62,Rainy
2025-09-26,Toronto,39.0,41,8.0,1.42,Rainy
2025-09-26,Berlin,25.5,47,22.1,1.94,Cloudy
2025-09-26,Mumbai,42.1,23,13.3,0.0,Rainy
2025-09-26,Singapore,37.9,79,10.3,2.17,Partly Cloudy
2025-09-27,Riyadh,19.4,31,22.7,0.22,Sunny
2025-09-27,Jeddah,44.2,72,12.1,6.79,Partly Cloudy
2025-09-27,Dammam,29.2,46,28.7,0.0,Rainy
2025-09-27,Dubai,19.5,20,12.3,1.76,Cloudy
2025-09-27,Doha,37.3,60,27.7,2.33,Windy
2025-09-27,Cairo,40.3,79,31.4,10.16,Partly Cloudy
2025-09-27,London,31.4,81,37.3,1.33,Partly Cloudy
2025-09-27,New York,21.2,43,1.4,4.16,Rainy
2025-09-27,Tokyo,17.5,24,13.0,3.6,Stormy
2025-09-27,Paris,23.1,79,27.1,0.0,Rainy
2025-09-27,Sydney,36.4,21,33.6,0.0,Foggy
2025-09-27,Toronto,25.0,24,31.1,6.29,Stormy
2025-09-27,Berlin,5.7,75,22.6,0.87,Cloudy
2025-09-27,Mumbai,21.7,31,35.6,1.13,Rainy
2025-09-27,Singapore,21.2,62,16.6,9.67,Stormy
2025-09-28,Riyadh,19.7,38,10.5,0.0,Windy
2025-09-28,Jeddah,7.9,46,13.6,5.48,Sunny
2025-09-28,Dammam,44.1,54,15.6,1.25,Foggy
2025-09-28,Dubai,6.7,65,38.5,2.43,Rainy
2025-09-28,Doha,37.6,92,22.3,4.04,Foggy
2025-09-28,Cairo,20.6,91,14.1,1.13,Sunny
2025-09-28,London,21.4,39,12.4,0.0,Stormy
2025-09-28,New York,24.9,68,37.7,0.0,Stormy
2025-09-28,Tokyo,30.5,47,27.0,0.0,Rainy
2025-09-28,Paris,8.5,31,6.1,0.0,Windy
2025-09-28,Sydney,15.0,50,7.0,0.0,Windy
2025-09-28,Toronto,15.3,55,16.6,2.04,Sunny
2025-09-28,Berlin,9.2,65,13.3,0.0,Windy
2025-09-28,Mumbai,30.7,70,17.8,0.21,Stormy
2025-09-28,Singapore,19.2,48,38.2,8.17,Cloudy
2025-09-29,Riyadh,23.3,41,27.5,0.0,Windy
2025-09-29,Jeddah,18.5,58,29.5,1.09,Cloudy
2025-09-29,Dammam,31.9,66,2.5,4.56,Partly Cloudy
2025-09-29,Dubai,5.3,44,28.2,8.2,Rainy
2025-09-29,Doha,9.4,74,19.0,2.24,Stormy
2025-09-29,Cairo,13.7,21,30.3,7.34,Cloudy
2025-09-29,London,18.6,28,6.2,0.0,Rainy
2025-09-29,New York,31.7,75,1.1,4.0,Rainy
2025-09-29,Tokyo,25.5,59,15.9,0.0,Rainy
2025-09-29,Paris,8.9,24,3.0,0.98,Sunny
2025-09-29,Sydney,30.1,81,36.9,6.91,Stormy
2025-09-29,Toronto,6.9,28,7.1,3.07,Sunny
2025-09-29,Berlin,25.3,85,16.3,0.6,Cloudy
2025-09-29,Mumbai,14.1,68,19.7,5.38,Cloudy
2025-09-29,Singapore,41.3,30,28.9,0.0,Sunny
2025-09-30,Riyadh,10.1,22,39.0,0.0,Rainy
2025-09-30,Jeddah,45.0,49,1.0,1.77,Rainy
2025-09-30,Dammam,24.5,73,32.4,0.02,Windy
2025-09-30,Dubai,8.6,62,21.5,0.0,Sunny
2025-09-30,Doha,10.6,69,38.9,2.88,Partly Cloudy
2025-09-30,Cairo,36.1,70,19.8,0.0,Rainy
2025-09-30,London,41.7,81,1.4,1.98,Sunny
2025-09-30,New York,36.9,43,5.2,2.06,Foggy
2025-09-30,Tokyo,12.2,78,3.8,0.0,Rainy
2025-09-30,Paris,19.4,34,39.3,0.0,Cloudy
2025-09-30,Sydney,34.6,34,32.5,0.0,Rainy
2025-09-30,Toronto,13.5,87,2.4,1.9,Cloudy
2025-09-30,Berlin,43.4,29,10.7,2.05,Foggy
2025-09-30,Mumbai,40.9,55,36.3,10.71,Cloudy
2025-09-30,Singapore,15.8,54,19.4,10.54,Rainy
2025-10-01,Riyadh,25.8,79,14.4,1.25,Stormy
2025-10-01,Jeddah,7.2,41,22.2,0.0,Windy
2025-10-01,Dammam,20.5,91,29.5,0.0,Foggy
2025-10-01,Dubai,35.3,48,2.2,7.0,Sunny
2025-10-01,Doha,7.5,40,15.3,1.77,Sunny
2025-10-01,Cairo,39.0,88,34.0,1.54,Sunny
2025-10-01,London,16.5,53,19.3,8.12,Windy
2025-10-01,New York,26.2,37,31.7,0.0,Stormy
2025-10-01,Tokyo,25.2,29,36.0,3.57,Partly Cloudy
2025-10-01,Paris,27.5,21,13.2,0.0,Rainy
2025-10-01,Sydney,5.9,41,3.1,4.51,Rainy
2025-10-01,Toronto,10.5,35,11.1,7.29,Foggy
2025-10-01,Berlin,12.7,55,10.1,3.06,Foggy
2025-10-01,Mumbai,29.3,35,32.1,0.0,Cloudy
2025-10-01,Singapore,36.0,26,36.6,9.1,Stormy
2025-10-02,Riyadh,36.3,30,5.6,2.77,Stormy
2025-10-02,Jeddah,22.2,78,29.9,0.0,Partly Cloudy
2025-10-02,Dammam,7.3,87,19.1,5.97,Stormy
2025-10-02,Dubai,17.6,66,2.8,8.72,Stormy
2025-10-02,Doha,28.0,22,25.4,1.95,Foggy
2025-10-02,Cairo,9.1,36,19.3,7.22,Foggy
2025-10-02,London,25.8,88,38.7,6.13,Partly Cloudy
2025-10-02,New York,17.3,21,14.7,7.63,Partly Cloudy
2025-10-02,Tokyo,31.7,62,34.6,2.78,Foggy
2025-10-02,Paris,15.7,32,9.6,7.28,Foggy
2025-10-02,Sydney,22.0,73,18.0,0.0,Foggy
2025-10-02,Toronto,21.7,38,8.8,6.43,Sunny
2025-10-02,Berlin,32.0,33,2.8,2.16,Sunny
2025-10-02,Mumbai,17.1,27,2.3,9.66,Stormy
2025-10-02,Singapore,31.9,90,26.9,8.95,Cloudy
2025-10-03,Riyadh,17.8,71,38.7,0.2,Stormy
2025-10-03,Jeddah,30.9,63,11.5,7.43,Cloudy
2025-10-03,Dammam,32.7,24,36.4,0.0,Foggy
2025-10-03,Dubai,33.4,77,2.2,6.18,Partly Cloudy
2025-10-03,Doha,31.2,86,18.1,5.84,Windy
2025-10-03,Cairo,15.3,54,25.4,0.0,Cloudy
2025-10-03,London,24.5,90,34.3,6.79,Sunny
2025-10-03,New York,29.3,81,34.6,5.93,Stormy
2025-10-03,Tokyo,30.0,54,29.8,3.0,Partly Cloudy
2025-10-03,Paris,44.8,94,13.2,4.39,Cloudy
2025-10-03,Sydney,6.1,84,28.8,3.82,Partly Cloudy
2025-10-03,Toronto,18.7,56,23.8,13.7,Stormy
2025-10-03,Berlin,36.8,68,24.4,0.94,Stormy
2025-10-03,Mumbai,38.9,88,34.7,0.0,Stormy
2025-10-03,Singapore,5.0,32,2.6,9.66,Foggy
2025-10-04,Riyadh,7.5,33,10.3,5.38,Partly Cloudy
2025-10-04,Jeddah,22.4,91,36.8,4.26,Windy
2025-10-04,Dammam,40.4,44,10.5,3.85,Sunny
2025-10-04,Dubai,38.0,85,21.1,0.0,Sunny
2025-10-04,Doha,40.9,21,39.5,0.0,Sunny
2025-10-04,Cairo,39.3,29,29.4,0.0,Sunny
2025-10-04,London,10.1,74,25.4,1.74,Partly Cloudy
2025-10-04,New York,7.1,75,16.0,2.4,Cloudy
2025-10-04,Tokyo,16.5,57,39.1,2.9,Windy
2025-10-04,Paris,27.9,47,5.8,7.79,Sunny
2025-10-04,Sydney,20.6,32,21.0,3.99,Windy
2025-10-04,Toronto,43.9,40,8.1,0.8,Windy
2025-10-04,Berlin,11.1,35,22.1,7.69,Rainy
2025-10-04,Mumbai,20.0,63,23.0,0.0,Cloudy
2025-10-04,Singapore,8.6,81,18.2,3.86,Windy
2025-10-05,Riyadh,19.6,24,22.3,4.52,Sunny
2025-10-05,Jeddah,10.5,95,9.6,0.0,Stormy
2025-10-05,Dammam,7.8,75,18.3,1.44,Sunny
2025-10-05,Dubai,6.7,31,3.8,4.22,Windy
2025-10-05,Doha,43.9,79,10.3,0.54,Windy
2025-10-05,Cairo,29.3,51,19.6,0.0,Windy
2025-10-05,London,43.5,34,16.5,6.96,Partly Cloudy
2025-10-05,New York,33.3,31,17.2,16.07,Foggy
2025-10-05,Tokyo,9.0,64,17.7,0.0,Windy
2025-10-05,Paris,22.0,53,20.1,8.47,Foggy
2025-10-05,Sydney,36.2,62,7.1,0.0,Sunny
2025-10-05,Toronto,38.7,57,23.6,15.9,Rainy
2025-10-05,Berlin,28.5,64,29.9,1.71,Cloudy
2025-10-05,Mumbai,37.6,66,10.1,0.0,Cloudy
2025-10-05,Singapore,44.3,64,15.2,0.0,Sunny
2025-10-06,Riyadh,21.6,51,4.1,0.0,Partly Cloudy
2025-10-06,Jeddah,22.4,22,9.7,0.0,Rainy
2025-10-06,Dammam,15.6,41,31.3,2.89,Partly Cloudy
2025-10-06,Dubai,29.6,33,19.0,0.0,Stormy
2025-10-06,Doha,19.9,94,31.1,4.46,Rainy
2025-10-06,Cairo,40.5,23,38.0,0.0,Sunny
2025-10-06,London,16.1,53,38.3,0.0,Stormy
2025-10-06,New York,19.5,56,17.2,0.0,Partly Cloudy
2025-10-06,Tokyo,6.8,22,10.9,9.41,Rainy
2025-10-06,Paris,16.9,49,1.7,11.34,Rainy
2025-10-06,Sydney,38.0,43,13.3,5.99,Partly Cloudy
2025-10-06,Toronto,29.4,71,24.8,3.61,Foggy
2025-10-06,Berlin,41.1,88,22.0,0.0,Windy
2025-10-06,Mumbai,12.2,79,23.6,14.29,Sunny
2025-10-06,Singapore,13.6,68,29.5,3.32,Cloudy
2025-10-07,Riyadh,25.9,95,8.0,6.83,Foggy
2025-10-07,Jeddah,18.6,35,6.2,9.68,Stormy
2025-10-07,Dammam,6.3,77,19.0,6.13,Sunny
2025-10-07,Dubai,26.5,64,25.2,0.95,Foggy
2025-10-07,Doha,35.9,71,14.8,6.6,Foggy
2025-10-07,Cairo,39.9,81,7.9,1.11,Stormy
2025-10-07,London,9.4,59,28.8,0.9,Rainy
2025-10-07,New York,41.5,56,31.5,7.7,Cloudy
2025-10-07,Tokyo,30.9,66,0.2,5.44,Windy
2025-10-07,Paris,31.7,60,3.7,12.09,Sunny
2025-10-07,Sydney,25.2,35,29.5,3.18,Partly Cloudy
2025-10-07,Toronto,35.4,64,35.4,3.64,Windy
2025-10-07,Berlin,27.1,74,9.4,8.17,Sunny
2025-10-07,Mumbai,43.1,31,34.6,2.67,Foggy
2025-10-07,Singapore,16.9,25,27.0,0.39,Sunny
2025-10-08,Riyadh,45.0,69,36.6,8.14,Windy
2025-10-08,Jeddah,41.3,83,8.9,0.0,Rainy
2025-10-08,Dammam,44.2,50,28.6,0.0,Cloudy
2025-10-08,Dubai,21.8,49,20.8,2.48,Foggy
2025-10-08,Doha,15.2,69,33.5,0.0,Windy
2025-10-08,Cairo,33.4,55,1.4,0.0,Sunny
2025-10-08,London,36.3,66,36.6,0.0,Foggy
2025-10-08,New York,14.8,83,15.0,6.66,Foggy
2025-10-08,Tokyo,39.7,88,14.0,0.0,Foggy
2025-10-08,Paris,17.5,37,28.9,0.0,Cloudy
2025-10-08,Sydney,23.3,82,1.2,2.23,Foggy
2025-10-08,Toronto,28.1,93,4.2,0.0,Partly Cloudy
2025-10-08,Berlin,13.4,40,27.8,0.0,Partly Cloudy
2025-10-08,Mumbai,40.7,56,8.4,7.18,Partly Cloudy
2025-10-08,Singapore,19.5,84,15.1,0.0,Rainy
2025-10-09,Riyadh,39.1,73,22.0,4.97,Windy
2025-10-09,Jeddah,21.4,85,16.9,1.95,Windy
2025-10-09,Dammam,41.1,41,2.7,5.5,Sunny
2025-10-09,Dubai,9.3,78,21.8,9.05,Windy
2025-10-09,Doha,38.0,67,33.4,4.09,Rainy
2025-10-09,Cairo,13.0,79,28.3,6.4,Windy
2025-10-09,London,5.8,20,7.8,6.83,Stormy
2025-10-09,New York,13.8,51,27.3,9.75,Sunny
2025-10-09,Tokyo,40.7,33,33.7,3.85,Stormy
2025-10-09,Paris,21.0,37,39.4,6.51,Foggy
2025-10-09,Sydney,12.9,47,36.9,4.46,Stormy
2025-10-09,Toronto,23.6,74,36.8,4.78,Rainy
2025-10-09,Berlin,42.5,70,11.1,0.0,Sunny
2025-10-09,Mumbai,42.5,74,1.7,2.14,Foggy
2025-10-09,Singapore,22.5,95,33.4,0.0,Sunny
2025-10-10,Riyadh,36.5,72,35.3,3.19,Partly Cloudy
2025-10-10,Jeddah,21.6,78,13.8,6.53,Rainy
2025-10-10,Dammam,26.1,79,38.3,13.44,Foggy
2025-10-10,Dubai,19.2,26,34.1,3.05,Stormy
2025-10-10,Doha,39.1,40,9.5,2.77,Sunny
2025-10-10,Cairo,25.6,37,33.6,0.0,Rainy
2025-10-10,London,12.2,43,17.7,3.45,Partly Cloudy
2025-10-10,New York,8.5,75,0.6,0.0,Cloudy
2025-10-10,Tokyo,9.6,29,15.5,9.02,Partly Cloudy
2025-10-10,Paris,38.1,25,34.2,1.53,Foggy
2025-10-10,Sydney,15.8,30,9.9,3.44,Stormy
2025-10-10,Toronto,21.0,33,35.3,0.0,Windy
2025-10-10,Berlin,27.5,25,18.9,0.0,Sunny
2025-10-10,Mumbai,9.0,28,0.8,7.85,Sunny
2025-10-10,Singapore,20.8,51,3.2,3.47,Windy
2025-10-11,Riyadh,17.7,41,0.1,2.63,Sunny
2025-10-11,Jeddah,9.1,37,20.5,1.35,Cloudy
2025-10-11,Dammam,37.8,82,33.8,7.58,Rainy
2025-10-11,Dubai,25.3,45,12.8,2.52,Foggy
2025-10-11,Doha,27.4,65,27.7,1.15,Rainy
2025-10-11,Cairo,35.2,70,39.1,3.45,Partly Cloudy
2025-10-11,London,17.6,37,2.8,0.0,Windy
2025-10-11,New York,12.9,78,28.3,1.62,Foggy
2025-10-11,Tokyo,39.1,66,1.4,0.01,Stormy
2025-10-11,Paris,17.2,71,19.5,0.0,Cloudy
2025-10-11,Sydney,9.2,46,20.5,2.36,Foggy
2025-10-11,Toronto,22.6,39,36.1,6.16,Windy
2025-10-11,Berlin,35.0,46,19.3,0.0,Foggy
2025-10-11,Mumbai,43.4,75,26.5,6.78,Stormy
2025-10-11,Singapore,36.8,22,26.6,1.45,Partly Cloudy
2025-10-12,Riyadh,33.4,56,13.5,0.88,Cloudy
2025-10-12,Jeddah,37.7,30,29.7,0.0,Windy
2025-10-12,Dammam,32.1,58,32.7,0.92,Rainy
2025-10-12,Dubai,29.0,67,38.1,10.21,Cloudy
2025-10-12,Doha,42.9,89,27.9,1.24,Stormy
2025-10-12,Cairo,9.4,84,30.3,0.0,Sunny
2025-10-12,London,31.7,20,14.4,0.0,Stormy
2025-10-12,New York,26.9,79,12.5,0.0,Stormy
2025-10-12,Tokyo,28.1,68,35.3,8.86,Windy
2025-10-12,Paris,14.8,87,6.9,0.0,Rainy
2025-10-12,Sydney,25.2,21,38.0,1.8,Partly Cloudy
2025-10-12,Toronto,29.4,23,28.3,0.0,Stormy
2025-10-12,Berlin,5.3,63,28.9,3.3,Stormy
2025-10-12,Mumbai,23.9,25,20.3,2.43,Foggy
2025-10-12,Singapore,12.8,85,38.0,6.95,Foggy
2025-10-13,Riyadh,37.8,54,30.9,1.51,Cloudy
2025-10-13,Jeddah,42.0,64,31.2,0.0,Cloudy
2025-10-13,Dammam,6.5,35,39.9,8.31,Foggy
2025-10-13,Dubai,6.5,35,11.3,9.62,Windy
2025-10-13,Doha,18.9,80,33.8,4.64,Partly Cloudy
2025-10-13,Cairo,7.9,83,33.7,0.92,Stormy
2025-10-13,London,41.3,38,32.6,4.73,Partly Cloudy
2025-10-13,New York,18.0,39,3.5,7.52,Cloudy
2025-10-13,Tokyo,25.0,49,2.3,0.0,Stormy
2025-10-13,Paris,29.3,39,17.9,0.43,Cloudy
2025-10-13,Sydney,15.7,40,36.6,0.0,Windy
2025-10-13,Toronto,10.0,77,36.4,0.0,Windy
2025-10-13,Berlin,27.2,21,36.3,4.41,Foggy
2025-10-13,Mumbai,11.7,90,12.4,2.57,Rainy
2025-10-13,Singapore,27.7,45,27.8,4.67,Cloudy
2025-10-14,Riyadh,39.4,46,39.6,2.41,Cloudy
2025-10-14,Jeddah,24.5,74,16.9,2.23,Foggy
2025-10-14,Dammam,11.2,38,38.4,2.5,Partly Cloudy
2025-10-14,Dubai,35.8,40,34.0,2.4,Foggy
2025-10-14,Doha,22.5,54,2.6,8.84,Rainy
2025-10-14,Cairo,26.0,24,2.3,7.9,Partly Cloudy
2025-10-14,London,38.3,26,37.8,4.55,Cloudy
2025-10-14,New York,28.7,77,1.0,6.43,Rainy
2025-10-14,Tokyo,41.8,81,1.9,0.0,Rainy
2025-10-14,Paris,27.7,53,10.8,0.0,Cloudy
2025-10-14,Sydney,41.5,44,14.4,1.58,Stormy
2025-10-14,Toronto,10.6,21,29.1,0.0,Cloudy
2025-10-14,Berlin,12.3,21,15.6,0.0,Cloudy
2025-10-14,Mumbai,22.9,28,26.6,0.0,Windy
2025-10-14,Singapore,12.9,44,36.1,5.36,Cloudy
2025-10-15,Riyadh,28.1,27,5.0,1.97,Sunny
2025-10-15,Jeddah,32.6,28,12.1,1.79,Partly Cloudy
2025-10-15,Dammam,14.4,50,20.8,1.35,Windy
2025-10-15,Dubai,33.6,68,5.8,7.89,Windy
2025-10-15,Doha,38.2,86,30.1,0.78,Foggy
2025-10-15,Cairo,15.8,95,7.7,2.59,Sunny
2025-10-15,London,12.1,37,16.9,2.77,Stormy
2025-10-15,New York,6.5,63,1.0,0.0,Cloudy
2025-10-15,Tokyo,22.8,31,32.0,5.62,Cloudy
2025-10-15,Paris,30.5,58,16.0,0.0,Foggy
2025-10-15,Sydney,11.9,94,24.8,0.56,Partly Cloudy
2025-10-15,Toronto,39.7,26,38.6,10.48,Foggy
2025-10-15,Berlin,31.1,39,9.2,1.26,Partly Cloudy
2025-10-15,Mumbai,36.1,29,9.8,0.0,Sunny
2025-10-15,Singapore,9.2,75,23.4,0.0,Windy
2025-10-16,Riyadh,11.1,54,12.7,0.0,Windy
2025-10-16,Jeddah,12.7,92,1.6,0.59,Stormy
2025-10-16,Dammam,42.3,73,10.4,10.05,Foggy
2025-10-16,Dubai,35.8,66,1.3,0.0,Partly Cloudy
2025-10-16,Doha,20.5,63,6.1,5.13,Foggy
2025-10-16,Cairo,25.5,79,23.7,4.11,Rainy
2025-10-16,London,9.0,79,25.1,0.0,Rainy
2025-10-16,New York,6.7,86,18.0,0.0,Windy
2025-10-16,Tokyo,28.1,36,39.6,0.0,Rainy
2025-10-16,Paris,15.5,43,14.0,0.29,Rainy
2025-10-16,Sydney,21.7,74,40.0,4.06,Stormy
2025-10-16,Toronto,31.2,71,33.6,0.0,Cloudy
2025-10-16,Berlin,8.6,40,20.4,0.0,Partly Cloudy
2025-10-16,Mumbai,23.1,48,20.6,2.91,Foggy
2025-10-16,Singapore,32.8,67,23.3,3.13,Foggy
2025-10-17,Riyadh,6.1,50,16.3,3.98,Windy
2025-10-17,Jeddah,28.8,61,21.4,3.69,Windy
2025-10-17,Dammam,34.1,90,31.3,5.75,Rainy
2025-10-17,Dubai,43.8,62,22.8,2.77,Stormy
2025-10-17,Doha,18.5,53,21.7,6.68,Stormy
2025-10-17,Cairo,7.6,54,5.0,0.0,Sunny
2025-10-17,London,36.6,85,9.3,0.0,Sunny
2025-10-17,New York,34.6,36,20.2,3.82,Stormy
2025-10-17,Tokyo,34.6,74,21.7,2.5,Partly Cloudy
2025-10-17,Paris,13.2,86,26.8,0.0,Foggy
2025-10-17,Sydney,12.3,88,30.3,0.0,Rainy
2025-10-17,Toronto,38.2,88,22.6,0.0,Cloudy
2025-10-17,Berlin,17.1,31,29.2,5.19,Stormy
2025-10-17,Mumbai,38.6,52,6.8,0.0,Foggy
2025-10-17,Singapore,26.1,93,1.5,0.89,Stormy
2025-10-18,Riyadh,7.0,67,18.2,0.0,Partly Cloudy
2025-10-18,Jeddah,31.9,41,0.5,0.0,Rainy
2025-10-18,Dammam,41.0,23,34.1,0.0,Foggy
2025-10-18,Dubai,34.9,75,35.1,5.01,Sunny
2025-10-18,Doha,28.2,47,13.5,0.52,Partly Cloudy
2025-10-18,Cairo,20.1,36,33.8,9.25,Stormy
2025-10-18,London,32.4,36,33.2,0.0,Windy
2025-10-18,New York,36.7,74,14.7,17.76,Foggy
2025-10-18,Tokyo,22.3,28,18.3,8.95,Sunny
2025-10-18,Paris,20.3,92,37.5,1.71,Sunny
2025-10-18,Sydney,19.0,87,2.5,3.04,Partly Cloudy
2025-10-18,Toronto,27.0,45,16.0,0.0,Sunny
2025-10-18,Berlin,14.3,21,30.6,2.69,Cloudy
2025-10-18,Mumbai,16.0,80,2.4,0.79,Foggy
2025-10-18,Singapore,43.4,52,38.0,0.0,Cloudy
2025-10-19,Riyadh,13.2,89,39.8,0.0,Sunny
2025-10-19,Jeddah,13.0,27,39.0,0.0,Sunny
2025-10-19,Dammam,23.3,72,10.3,4.64,Cloudy
2025-10-19,Dubai,22.2,70,36.3,0.0,Sunny
2025-10-19,Doha,26.7,72,17.0,0.0,Foggy
2025-10-19,Cairo,16.2,70,13.7,1.83,Sunny
2025-10-19,London,31.8,78,33.4,9.0,Stormy
2025-10-19,New York,35.7,92,22.7,3.69,Stormy
2025-10-19,Tokyo,41.0,42,37.9,0.0,Stormy
2025-10-19,Paris,13.4,51,32.2,5.66,Foggy
2025-10-19,Sydney,27.6,67,16.5,3.65,Stormy
2025-10-19,Toronto,39.8,70,25.1,1.98,Sunny
2025-10-19,Berlin,25.0,47,3.7,0.0,Windy
2025-10-19,Mumbai,17.9,33,29.3,6.76,Partly Cloudy
2025-10-19,Singapore,39.5,92,39.7,0.0,Rainy
2025-10-20,Riyadh,7.8,30,2.3,2.55,Foggy
2025-10-20,Jeddah,26.2,52,31.0,0.0,Foggy
2025-10-20,Dammam,33.8,33,29.1,12.19,Windy
2025-10-20,Dubai,21.3,64,38.3,0.0,Foggy
2025-10-20,Doha,24.8,24,24.6,3.02,Foggy
2025-10-20,Cairo,6.3,39,7.1,0.0,Sunny
2025-10-20,London,42.0,29,9.5,6.88,Partly Cloudy
2025-10-20,New York,32.5,40,5.1,1.96,Partly Cloudy
2025-10-20,Tokyo,19.8,87,10.9,3.57,Rainy
2025-10-20,Paris,33.3,68,5.2,9.28,Foggy
2025-10-20,Sydney,31.1,24,6.3,1.48,Partly Cloudy
2025-10-20,Toronto,35.9,46,38.7,0.0,Stormy
2025-10-20,Berlin,16.8,91,11.3,4.95,Windy
2025-10-20,Mumbai,29.7,40,36.9,2.05,Sunny
2025-10-20,Singapore,16.3,82,8.8,4.76,Stormy
2025-10-21,Riyadh,31.1,60,14.6,0.0,Stormy
2025-10-21,Jeddah,25.0,28,37.3,3.32,Partly Cloudy
2025-10-21,Dammam,13.0,22,33.2,1.7,Stormy
2025-10-21,Dubai,12.8,69,28.5,4.38,Cloudy
2025-10-21,Doha,37.4,64,30.6,6.76,Rainy
2025-10-21,Cairo,34.9,42,36.3,8.1,Stormy
2025-10-21,London,6.1,70,6.6,1.38,Rainy
2025-10-21,New York,25.6,30,7.7,10.67,Windy
2025-10-21,Tokyo,38.3,20,29.6,5.74,Sunny
2025-10-21,Paris,38.7,67,12.2,0.0,Windy
2025-10-21,Sydney,28.8,52,19.1,7.04,Stormy
2025-10-21,Toronto,39.3,93,25.3,0.0,Rainy
2025-10-21,Berlin,22.2,95,37.3,0.0,Sunny
2025-10-21,Mumbai,22.2,64,34.1,2.99,Cloudy
2025-10-21,Singapore,41.3,75,32.8,7.64,Windy
2025-10-22,Riyadh,6.9,67,20.5,6.3,Partly Cloudy
2025-10-22,Jeddah,37.5,74,39.9,2.33,Rainy
2025-10-22,Dammam,15.2,92,19.3,2.71,Windy
2025-10-22,Dubai,22.7,64,19.0,1.3,Sunny
2025-10-22,Doha,32.2,84,8.1,0.0,Foggy
2025-10-22,Cairo,15.4,87,9.6,0.0,Windy
2025-10-22,London,21.6,67,28.4,0.0,Stormy
2025-10-22,New York,25.1,45,8.2,0.0,Foggy
2025-10-22,Tokyo,16.3,71,37.8,3.71,Rainy
2025-10-22,Paris,16.6,92,12.7,4.32,Windy
2025-10-22,Sydney,12.3,92,1.1,0.63,Rainy
2025-10-22,Toronto,6.7,91,32.8,3.74,Rainy
2025-10-22,Berlin,14.1,92,33.0,1.77,Windy
2025-10-22,Mumbai,37.8,64,18.8,5.04,Rainy
2025-10-22,Singapore,41.8,24,38.5,0.0,Stormy
2025-10-23,Riyadh,32.5,52,5.3,0.0,Partly Cloudy
2025-10-23,Jeddah,20.2,84,7.3,6.74,Windy
2025-10-23,Dammam,35.3,49,4.1,1.73,Sunny
2025-10-23,Dubai,21.2,68,23.3,7.19,Windy
2025-10-23,Doha,7.0,37,34.9,5.15,Cloudy
2025-10-23,Cairo,35.2,55,36.1,0.62,Stormy
2025-10-23,London,28.9,21,6.4,7.84,Rainy
2025-10-23,New York,6.8,44,32.1,4.49,Windy
2025-10-23,Tokyo,24.6,30,36.2,0.0,Rainy
2025-10-23,Paris,25.6,22,14.7,3.9,Cloudy
2025-10-23,Sydney,29.4,22,18.1,0.0,Cloudy
2025-10-23,Toronto,10.4,89,9.8,3.58,Sunny
2025-10-23,Berlin,33.0,23,6.8,4.21,Rainy
2025-10-23,Mumbai,18.5,93,16.0,3.13,Partly Cloudy
2025-10-23,Singapore,35.9,90,8.3,10.32,Partly Cloudy
2025-10-24,Riyadh,8.9,31,2.2,3.99,Partly Cloudy
2025-10-24,Jeddah,41.0,91,16.1,0.0,Partly Cloudy
